,date,time,distance(m),speed(mm/s),heart_rate(bpm),position_lat,position_long
1543,2018-12-10,11:09:57,9790.45,544,95,33.643580758944154,73.03091472946107
1544,2018-12-10,11:10:02,9792.73,542,99,33.643565168604255,73.03090190514922
1545,2018-12-10,11:10:04,9792.83,524,102,33.643565671518445,73.03090039640665
1546,2018-12-10,11:10:06,9793.18,514,108,33.64356164820492,73.03090383298695
1547,2018-12-10,11:10:07,9793.49,510,108,33.643561732023954,73.03090039640665
1548,2018-12-10,11:10:09,9793.54,500,111,33.643565671518445,73.03090249188244
1549,2018-12-10,11:10:17,9795.08,460,107,33.643564162775874,73.0308889131993
1550,2018-12-10,11:10:47,9800.6,368,104,33.64355804398656,73.03085806779563
1551,2018-12-10,11:11:20,9814.56,412,101,33.64359869621694,73.03094607777894
1552,2018-12-10,11:11:28,9817.97,446,98,33.643597438931465,73.03090282715857
1553,2018-12-10,11:11:34,9820.05,436,95,33.64359903149307,73.03088279440999
1554,2018-12-10,11:12:15,9832.59,356,92,33.643508926033974,73.03082009777427
1555,2018-12-10,11:12:28,9833.94,315,89,33.643511943519115,73.03082998842001
1556,2018-12-10,11:12:31,9835.11,322,86,33.64351378753781,73.03084197454154
1557,2018-12-10,11:12:57,9840.55,309,89,33.643540777266026,73.03087072446942
1558,2018-12-10,11:13:15,9842.09,303,86,33.64353549666703,73.03085572086275
1559,2018-12-10,11:13:28,9844.92,308,89,33.6435198225081,73.03083820268512
1560,2018-12-10,11:13:52,9849.88,338,86,33.64353407174349,73.03085513412952
1561,2018-12-10,11:13:53,9849.88,340,83,33.64353256300092,73.03085102699697
1562,2018-12-10,11:13:58,9850.85,332,86,33.64352501928806,73.03084138780832
1563,2018-12-10,11:14:02,9851.02,320,89,33.64352275617421,73.03083979524672
1564,2018-12-10,11:14:21,9853.8,298,92,33.64352485165,73.03084532730281
1565,2018-12-10,11:14:32,9855.59,330,95,33.64352451637387,73.03085144609213
1566,2018-12-10,11:15:02,9866.05,417,92,33.64360707812011,73.03089838474989
1567,2018-12-10,11:15:04,9866.13,406,89,33.64360699430108,73.0308976303786
1568,2018-12-10,11:15:41,9878.77,953,87,33.643653094768524,73.03097650408745
1569,2018-12-10,11:16:02,9900.19,562,89,33.64349685609341,73.0307887494564
1570,2018-12-10,11:16:10,9903.04,419,86,33.64348587580025,73.03077299147844
1571,2018-12-10,11:16:23,9911.87,494,89,33.64353214390576,73.03085521794856
1572,2018-12-10,11:16:48,9923.2,525,85,33.64351311698556,73.03086376748979
1573,2018-12-10,11:16:52,9923.73,498,88,33.64351470954716,73.0308648571372
1574,2018-12-10,11:16:53,9923.9,492,91,33.643514374271035,73.03086712025106
1575,2018-12-10,11:16:54,9923.98,485,95,33.64351370371878,73.03086795844138
1576,2018-12-10,11:16:56,9924.21,478,99,33.643515799194574,73.03087407723069
1577,2018-12-10,11:16:59,9925.77,484,96,33.64352921023965,73.03088371641934
1578,2018-12-10,11:17:01,9927.36,497,92,33.643541783094406,73.03089109249413
1579,2018-12-10,11:17:04,9927.95,483,87,33.6435473151505,73.03088723681867
1580,2018-12-10,11:17:05,9927.95,479,87,33.64354488439858,73.03088723681867
1581,2018-12-10,11:17:25,9931.81,423,90,33.643551925197244,73.03090098313987
1582,2018-12-10,11:17:48,9938.28,414,93,33.643533401191235,73.03088488988578
1583,2018-12-10,11:17:50,9938.74,419,99,33.643526611849666,73.03087650798261
1584,2018-12-10,11:17:52,9939.25,414,104,33.64352158270776,73.03087525069714
1585,2018-12-10,11:17:53,9939.6,413,104,33.643518229946494,73.03087508305907
1586,2018-12-10,11:17:56,9940.85,421,100,33.643512865528464,73.03087851963937
1587,2018-12-10,11:18:02,9941.9,421,103,33.64351915195584,73.03086846135557
1588,2018-12-10,11:18:11,9943.87,400,100,33.64350247196853,73.03086544387043
1589,2018-12-10,11:18:12,9943.9,395,104,33.64350138232112,73.03086544387043
1590,2018-12-10,11:18:30,9948.2,369,101,33.64351261407137,73.03086955100298
1591,2018-12-10,11:18:36,9950.21,367,98,33.64351747557521,73.03088212385774
1592,2018-12-10,11:18:42,9951.65,364,95,33.643520157784224,73.03088991902769
1593,2018-12-10,11:18:52,9958.24,442,92,33.6435576248914,73.0309396237135
1594,2018-12-10,11:19:06,9961.23,415,89,33.64356743171811,73.03095739334822
1595,2018-12-10,11:19:19,9971.46,547,86,33.64362074062228,73.03099469281733
1596,2018-12-10,11:19:47,9979.04,470,91,33.64360883831978,73.0310239456594
1597,2018-12-10,11:19:48,9980.71,497,94,33.64362023770809,73.03103836253285
1598,2018-12-10,11:19:51,9981.4,491,97,33.64362744614482,73.03103324957192
1599,2018-12-10,11:20:02,9984.35,539,92,33.64359090104699,73.03097709082067
1600,2018-12-10,11:20:03,9984.84,541,92,33.64358922466636,73.03098379634321
1601,2018-12-10,11:20:30,10001.1,671,89,33.64355695433915,73.0308703891933
1602,2018-12-10,11:20:35,10007.72,1013,89,33.64361587911844,73.03086410276592
1603,2018-12-10,11:20:43,10011.83,735,86,33.64364689216018,73.030861672014
1604,2018-12-10,11:20:49,10012.15,685,89,33.64363440312445,73.0308561399579
1605,2018-12-10,11:21:00,10014.79,697,92,33.64368125796318,73.03091229870915
1606,2018-12-10,11:21:03,10014.9,675,96,33.64369140006602,73.03091447800398
1607,2018-12-10,11:21:06,10015.04,650,100,33.6436958424747,73.03091682493687
1608,2018-12-10,11:21:08,10015.24,635,103,33.64369676448405,73.03091950714588
1609,2018-12-10,11:21:10,10015.39,620,106,33.64370045252144,73.03091975860298
1610,2018-12-10,11:21:20,10017.04,577,111,33.64371310919523,73.0309372767806
1611,2018-12-10,11:21:24,10017.31,545,117,33.64371344447136,73.03094356320798
1612,2018-12-10,11:21:25,10017.69,543,120,33.64371436648071,73.0309480894357
1613,2018-12-10,11:21:26,10017.69,534,115,33.643714282661676,73.03094699978828
1614,2018-12-10,11:21:27,10017.77,525,112,33.64371436648071,73.0309478379786
1615,2018-12-10,11:21:28,10018.07,521,115,33.64371553994715,73.03095110692084
1616,2018-12-10,11:21:32,10019.8,533,112,33.643704392015934,73.03095890209079
1617,2018-12-10,11:22:14,10039.01,473,115,33.64376658573747,73.03090483881533
1618,2018-12-10,11:22:25,10041.68,442,112,33.64378443919122,73.03092227317393
1619,2018-12-10,11:22:32,10042.97,431,109,33.643785612657666,73.03091892041266
1620,2018-12-10,11:22:41,10045.11,415,106,33.6437788233161,73.03091271780431
1621,2018-12-10,11:22:56,10050.38,434,103,33.64374655298889,73.03092260845006
1622,2018-12-10,11:22:57,10050.81,435,99,33.64374487660825,73.0309182498604
1623,2018-12-10,11:23:01,10054.44,878,103,33.643739596009254,73.03087801672518
1624,2018-12-10,11:23:05,10061.01,1509,106,33.64374244585633,73.03080501034856
1625,2018-12-10,11:23:11,10065.38,1391,109,33.643739176914096,73.03075899370015
1626,2018-12-10,11:23:17,10074.22,1405,111,33.64370221272111,73.03068188019097
1627,2018-12-10,11:23:18,10074.72,1378,115,33.643699027597904,73.03067794069648
1628,2018-12-10,11:23:25,10078.18,1230,107,33.64370623603463,73.03066964261234
1629,2018-12-10,11:23:27,10078.52,1170,106,33.643702967092395,73.03066788241267
1630,2018-12-10,11:23:28,10079.11,1152,109,33.64370816387236,73.03066880442202
1631,2018-12-10,11:23:32,10081.38,1091,110,33.64372660405934,73.03067609667778
1632,2018-12-10,11:24:10,10102.26,496,110,33.64369894377887,73.03056361153722
1633,2018-12-10,11:24:36,10122.49,762,111,33.64368620328605,73.03072127513587
1634,2018-12-10,11:24:51,10141.52,962,108,33.643770860508084,73.03089880384505
1635,2018-12-10,11:24:54,10144.55,968,108,33.64378083497286,73.03092990070581
1636,2018-12-10,11:24:58,10146.33,916,107,33.643786031752825,73.03094482049346
1637,2018-12-10,11:25:20,10150.88,269,104,33.64378192462027,73.03092210553586
1638,2018-12-10,11:25:36,10152.9,256,101,33.6437925696373,73.03092914633453
1639,2018-12-10,11:25:54,10160.91,332,98,33.64381746388972,73.03088480606675
1640,2018-12-10,11:25:55,10161.43,336,101,33.64381570369005,73.03087960928679
1641,2018-12-10,11:25:58,10166.42,419,105,33.64378100261092,73.0308439861983
1642,2018-12-10,11:26:01,10169.42,472,102,33.64376767538488,73.03081532008946
1643,2018-12-10,11:26:12,10174.44,247,106,33.64374831318855,73.03077131509781
1644,2018-12-10,11:26:16,10184.65,427,109,33.643695591017604,73.03068104200065
1645,2018-12-10,11:26:19,10190.76,523,113,33.643658040091395,73.03063242696226
1646,2018-12-10,11:26:22,10194.4,566,116,33.643632642924786,73.03060786798596
1647,2018-12-10,11:26:26,10196.35,564,120,33.64363431930542,73.03058833815157
1648,2018-12-10,11:26:30,10196.49,528,116,33.64363138563931,73.03058917634189
1649,2018-12-10,11:26:33,10197.01,510,110,33.643629122525454,73.03059252910316
1650,2018-12-10,11:26:36,10197.27,489,107,33.64363155327737,73.03059495985508
1651,2018-12-10,11:26:39,10197.96,474,111,33.64363297820091,73.03059537895024
1652,2018-12-10,11:26:41,10198.28,457,114,33.64363096654415,73.03059361875057
1653,2018-12-10,11:26:42,10198.68,461,118,33.64363423548639,73.03059956990182
1654,2018-12-10,11:26:43,10199.2,463,121,33.64363440312445,73.03060543723404
1655,2018-12-10,11:26:44,10199.3,459,126,33.643636582419276,73.03060644306242
1656,2018-12-10,11:26:45,10199.7,461,125,33.643640857189894,73.03060309030116
1657,2018-12-10,11:26:54,10201.18,442,122,33.643655106425285,73.03058582358062
1658,2018-12-10,11:26:58,10201.9,430,119,33.64365418441594,73.03058641031384
1659,2018-12-10,11:27:01,10202.04,425,116,33.64364613778889,73.03058666177094
1660,2018-12-10,11:27:04,10202.49,415,113,33.643639516085386,73.03058775141835
1661,2018-12-10,11:27:28,10213.28,479,110,33.64360020495951,73.03059336729348
1662,2018-12-10,11:27:44,10221.4,524,107,33.64356332458556,73.03053092211485
1663,2018-12-10,11:27:52,10223.68,495,110,33.64357120357454,73.03053645417094
1664,2018-12-10,11:27:59,10228.02,533,113,33.643586710095406,73.03055698983371
1665,2018-12-10,11:28:30,10247.36,598,116,33.6436527594924,73.03068975917995
1666,2018-12-10,11:28:32,10248.11,590,119,33.64365326240659,73.03069788962603
1667,2018-12-10,11:28:35,10249.84,591,122,33.64363725297153,73.03069948218763
1668,2018-12-10,11:28:40,10253.55,608,125,33.643659465014935,73.03072982467711
1669,2018-12-10,11:28:54,10262.25,621,122,33.64367480389774,73.03078263066709
1670,2018-12-10,11:29:03,10265.92,583,119,33.64370464347303,73.03076595067978
1671,2018-12-10,11:29:42,10286.11,429,116,33.64371092990041,73.03079872392118
1672,2018-12-10,11:29:45,10287.21,435,112,33.64371009171009,73.03080786019564
1673,2018-12-10,11:29:58,10291.53,445,109,33.6437407694757,73.03084842860699
1674,2018-12-10,11:30:37,10310.07,1179,111,33.64372283220291,73.03081741556525
1675,2018-12-10,11:30:50,10312.39,430,114,33.64373414777219,73.03082504309714
1676,2018-12-10,11:31:06,10316.66,414,117,33.6437735427171,73.03083116188645
1677,2018-12-10,11:31:30,10330.81,538,114,33.64371160045266,73.03087592124939
1678,2018-12-10,11:31:58,10343.69,774,111,33.64365032874048,73.03091607056558
1679,2018-12-10,11:32:10,10348.89,696,114,33.64361193962395,73.03090433590114
1680,2018-12-10,11:33:01,10369.5,591,112,33.643635492771864,73.03090307861567
1681,2018-12-10,11:33:13,10373.55,546,115,33.64360406063497,73.03091011941433
1682,2018-12-10,11:33:50,10392.03,980,114,33.64352686330676,73.03102754987776
1683,2018-12-10,11:34:08,10398.8,433,117,33.64356248639524,73.03098865784705
1684,2018-12-10,11:34:11,10399.71,435,120,33.64355527795851,73.03098304197192
1685,2018-12-10,11:34:13,10399.73,423,117,33.643559217453,73.03098253905773
1686,2018-12-10,11:34:55,10420.2,308,114,33.6436976864934,73.03095244802535
1687,2018-12-10,11:34:56,10420.83,315,110,33.643702464178205,73.03094825707376
1688,2018-12-10,11:35:05,10423.28,332,107,33.64372241310775,73.03095085546374
1689,2018-12-10,11:35:29,10430.38,421,110,33.64371880888939,73.03094456903636
1690,2018-12-10,11:35:33,10432.68,444,113,33.643732806667686,73.03093576803803
1691,2018-12-10,11:36:17,10452.76,480,112,33.64376046694815,73.03100081160665
1692,2018-12-10,11:36:20,10454.84,1216,113,33.643760131672025,73.03101967088878
1693,2018-12-10,11:36:28,10461.84,1085,113,33.643824588507414,73.03099871613085
1694,2018-12-10,11:36:58,10482.54,379,113,33.64398065954447,73.03103660233319
1695,2018-12-10,11:37:05,10484.61,392,110,33.64398702979088,73.03104582242668
1696,2018-12-10,11:37:18,10489.69,225,107,33.64397931843996,73.03109779022634
1697,2018-12-10,11:37:24,10491.06,253,110,33.643971187993884,73.03109091706574
1698,2018-12-10,11:37:45,10505.31,369,113,33.643984934315085,73.03111078217626
1699,2018-12-10,11:38:16,10525.89,596,112,33.64391217939556,73.03114741109312
1700,2018-12-10,11:38:24,10531.58,637,109,33.64387664012611,73.03117658011615
1701,2018-12-10,11:38:42,10538.86,609,112,33.6439046356827,73.03116367198527
1702,2018-12-10,11:38:58,10554.68,1658,111,33.64400572143495,73.03118269890547
1703,2018-12-10,11:39:08,10567.14,1593,112,33.64389969035983,73.03119041025639
1704,2018-12-10,11:39:09,10568.19,1751,111,33.64391561597586,73.0311880633235
1705,2018-12-10,11:39:26,10574.29,702,108,33.64385434426367,73.0311793461442
1706,2018-12-10,11:39:41,10580.27,611,111,33.64387479610741,73.03115629591048
1707,2018-12-10,11:39:58,10594.39,745,108,33.64399381913245,73.0311328265816
1708,2018-12-10,11:40:05,10598.62,728,111,33.643972193822265,73.03113693371415
1709,2018-12-10,11:40:40,10619.64,721,112,33.64394595846534,73.03121941164136
1710,2018-12-10,11:41:23,10640.32,479,112,33.64395928569138,73.03121882490814
1711,2018-12-10,11:41:39,10651.05,559,109,33.64398845471442,73.03128328174353
1712,2018-12-10,11:42:02,10659.91,527,112,33.64401703700423,73.03127246908844
1713,2018-12-10,11:42:18,10667.34,529,115,33.64404000341892,73.03128923289478
1714,2018-12-10,11:42:36,10685.36,1088,114,33.64396062679589,73.03134178742766
1715,2018-12-10,11:42:53,10705.55,757,113,33.64405592903495,73.03135301917791
1716,2018-12-10,11:43:04,10714.74,855,116,33.64410873502493,73.03128370083869
1717,2018-12-10,11:43:11,10719.27,901,116,33.64405936561525,73.03134706802666
1718,2018-12-10,11:43:16,10723.39,928,115,33.644065568223596,73.03137590177357
1719,2018-12-10,11:43:36,10734.13,831,112,33.64411510527134,73.03141965530813
1720,2018-12-10,11:43:43,10736.46,928,111,33.64412885159254,73.03141755983233
1721,2018-12-10,11:44:19,10756.72,514,111,33.64408736117184,73.03135762922466
1722,2018-12-10,11:44:38,10765.39,301,108,33.64414067007601,73.03133332170546
1723,2018-12-10,11:44:50,10770.32,369,111,33.644150560721755,73.03135955706239
1724,2018-12-10,11:45:18,10789.04,665,114,33.6441033706069,73.0314608104527
1725,2018-12-10,11:45:28,10794.37,789,117,33.64412005059421,73.03148210048676
1726,2018-12-10,11:46:05,10814.47,619,116,33.644221471622586,73.03156047128141
1727,2018-12-10,11:46:49,10834.79,582,115,33.64415064454079,73.03158461116254
1728,2018-12-10,11:47:39,10855.24,522,114,33.644207306206226,73.03165669552982
1729,2018-12-10,11:48:16,10875.31,619,115,33.644220884889364,73.03170480765402
1730,2018-12-10,11:48:30,10884.75,667,118,33.64424703642726,73.03170598112047
1731,2018-12-10,11:48:43,10891.46,702,115,33.644300093874335,73.03166583180428
1732,2018-12-10,11:49:11,10912.21,847,115,33.6443346273154,73.03164244629443
1733,2018-12-10,11:49:50,10932.37,731,115,33.64436689764261,73.03175484761596
1734,2018-12-10,11:50:26,10952.67,529,114,33.644400257617235,73.0318334698677
1735,2018-12-10,11:50:36,10959.7,729,111,33.644392378628254,73.03189096972346
1736,2018-12-10,11:50:57,10972.4,795,114,33.6444072984159,73.03192265331745
1737,2018-12-10,11:51:01,10972.4,803,117,33.64437620155513,73.03193187341094
1738,2018-12-10,11:51:13,10978.24,1211,120,33.64434233866632,73.03199406713247
1739,2018-12-10,11:51:22,10983.61,1085,120,33.64434024319053,73.03201963193715
1740,2018-12-10,11:51:24,10984.25,1050,120,33.64434803836048,73.03202457726002
1741,2018-12-10,11:51:27,10987.41,1053,123,33.6443674005568,73.03204125724733
1742,2018-12-10,11:51:30,10989.5,1031,119,33.644367987290025,73.03206673823297
1743,2018-12-10,11:51:32,10989.52,980,115,33.64436564035714,73.03206489421427
1744,2018-12-10,11:52:12,11003.38,508,111,33.64438885822892,73.03210378624499
1745,2018-12-10,11:52:21,11008.24,527,114,33.64435273222625,73.03209607489407
1746,2018-12-10,11:52:38,11014.7,511,117,33.64437804557383,73.03204134106636
1747,2018-12-10,11:52:46,11015.13,468,114,33.64438391290605,73.03205181844532
1748,2018-12-10,11:52:54,11021.79,543,111,33.64439891651273,73.03198333829641
1749,2018-12-10,11:53:16,11042.16,527,112,33.64447519183159,73.03212055005133
1750,2018-12-10,11:53:32,11057.15,739,115,33.644507797434926,73.03226170130074
1751,2018-12-10,11:53:46,11078.4,1033,114,33.644574685022235,73.0324727576226
1752,2018-12-10,11:53:48,11080.51,1038,113,33.6445851624012,73.03249354474247
1753,2018-12-10,11:54:49,11093.42,349,110,33.64455825649202,73.03250360302627
1754,2018-12-10,11:55:10,11100.12,364,113,33.64459002390504,73.03250838071108
1755,2018-12-10,11:56:24,11120.99,426,111,33.64459052681923,73.03250720724463
1756,2018-12-10,11:57:08,11141.1,361,113,33.64467401057482,73.03266361355782
1757,2018-12-10,11:57:28,11155.86,562,116,33.644636794924736,73.03253092803061
1758,2018-12-10,11:57:42,11176.28,895,115,33.64453445188701,73.03236035630107
1759,2018-12-10,11:57:49,11184.95,960,112,33.644494554027915,73.0322811473161
1760,2018-12-10,11:57:53,11190.04,1004,111,33.64448365755379,73.03222917951643
1761,2018-12-10,11:57:57,11195.13,1040,113,33.64449681714177,73.03217494860291
1762,2018-12-10,11:58:01,11200.26,1070,115,33.6445040255785,73.03212306462228
1763,2018-12-10,11:58:04,11202.24,1041,116,33.6444953083992,73.03210202604532
1764,2018-12-10,11:58:08,11204.8,1002,116,33.644496481865644,73.03207361139357
1765,2018-12-10,11:58:12,11209.63,1031,115,33.644476281479,73.03202541545033
1766,2018-12-10,11:58:13,11210.28,1020,114,33.64447636529803,73.0320184584707
1767,2018-12-10,11:58:36,11231.31,785,112,33.64437620155513,73.03188065998256
1768,2018-12-10,11:59:01,11253.06,537,113,33.64426505751908,73.03171008825302
1769,2018-12-10,11:59:16,11262.4,592,110,33.64422197453678,73.03163733333349
1770,2018-12-10,11:59:20,11264.27,1383,109,33.644238067790866,73.03163121454418
1771,2018-12-10,11:59:24,11265.76,324,109,33.64424561150372,73.03161830641329
1772,2018-12-10,11:59:39,11274.22,433,112,33.64420847967267,73.03158335387707
1773,2018-12-10,12:00:22,11295.2,582,111,33.64409666508436,73.03156541660428
1774,2018-12-10,12:00:50,11315.27,561,112,33.64405903033912,73.03137296810746
1775,2018-12-10,12:00:57,11319.58,340,106,33.64403321407735,73.03133860230446
1776,2018-12-10,12:00:59,11320.58,351,110,33.64402189850807,73.03133759647608
1777,2018-12-10,12:01:01,11320.75,345,117,33.64401971921325,73.0313363391906
1778,2018-12-10,12:01:02,11321.12,347,120,33.64401603117585,73.031334746629
1779,2018-12-10,12:01:03,11321.3,344,125,33.644015695899725,73.03133281879127
1780,2018-12-10,12:01:04,11321.5,341,125,33.64401452243328,73.03133089095354
1781,2018-12-10,12:01:12,11325.77,434,122,33.644005386158824,73.031318904832
1782,2018-12-10,12:01:47,11344.0,574,119,33.64393489435315,73.03117481991649
1783,2018-12-10,12:01:56,11348.2,440,122,33.643923830240965,73.03113710135221
1784,2018-12-10,12:02:29,11363.49,504,119,33.643967751413584,73.03113953210413
1785,2018-12-10,12:02:38,11372.92,648,116,33.643906731158495,73.03108991123736
1786,2018-12-10,12:03:31,11393.51,426,114,33.64384151995182,73.03099259734154
1787,2018-12-10,12:03:52,11402.12,593,111,33.64383305422962,73.03097181022167
1788,2018-12-10,12:04:19,11416.66,592,115,33.64379215054214,73.0308698862791
